profile,score,title,url,category,authority,publisher,source_title,word_count,matched_terms,review_status
Demidius,84,SpellTweets by Owen K.C. Stephens,https://www.d20pfsrd.com/extras/spelltweets-by-owen-k-c-stephens/,extras,Third-party,,#Spelltweets,12033,caster level check; counterspell; dispel; fortune; oracle; reroll,discovery-indexed; contextual verification required
Demidius,83,Augmented Spells,https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/mythic/mythic-magic/augmented-spells/,alternative-rule-systems,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Mythic Adventures,22464,caster level check; charisma; counterspell; dispel; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,82,Cartomancer,https://www.d20pfsrd.com/alternative-rule-systems/3rd-party-rules-systems/strange-magic/classes/cartomancer/,alternative-rule-systems,Third-party,,,6421,charisma; counterspell; fortune; luck bonus; oracle; reroll,discovery-indexed; contextual verification required
Demidius,82,Sorcerer/Wizard,https://www.d20pfsrd.com/magic/spell-lists-and-domains/spell-lists-sorcerer-and-wizard/,magic,Unclassified,,,23620,caster level check; charisma; counterspell; dispel; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,81,Cleric/Oracle,https://www.d20pfsrd.com/magic/spell-lists-and-domains/spell-lists-cleric/,magic,Unclassified,,,12427,charisma; dispel; fortune; oracle,discovery-indexed; contextual verification required
Demidius,81,Doomguard Dooms,https://www.d20pfsrd.com/classes/hybrid-classes/3rd-party-hybrid-classes/hybrid-classes-legendary-games/doomguard/doomguard-dooms/,classes,Third-party,Legendary Games,Legendary Classes: Defenders of the Faith,12032,charisma; dispel; fortune; luck bonus; oracle; reroll,discovery-indexed; contextual verification required
Demidius,80,Fortune Thief (Vigilante Archetype),https://www.d20pfsrd.com/classes/base-classes/vigilante/archetypes/vigilante-archetypes-legendary-games/fortune-thief-vigilante-archetype-2/,classes,Unclassified,,,1206,charisma; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,80,Fortune Thief (Vigilante Archetype),https://www.d20pfsrd.com/classes/base-classes/vigilante/archetypes/vigilante-archetypes-legendary-games/fortune-thief-vigilante-archetype/,classes,Third-party,Legendary Games,"Legendary Classes: Cloak & Dagger,",1206,charisma; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,80,Kobold Press Spell List,https://www.d20pfsrd.com/magic/3rd-party-spells/kobold-press-open-design/kobold-press-spell-list/,magic,Third-party,,,25054,artifact; dispel; fortune; luck bonus; oracle; reroll,discovery-indexed; contextual verification required
Demidius,80,Luckbringer,https://www.d20pfsrd.com/classes/3rd-party-classes/rite-publishing/luckbringer/,classes,Third-party,"Steven D. Russell, Authors: Steven D. Russell, Jonathan McAnulty, and T.H. Gulliver",The Secrets of Adventuring,6921,charisma; dispel; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,79,Clever Godling,https://www.d20pfsrd.com/classes/3rd-party-classes/rogue-genius-games/clever-godling/,classes,Third-party,"Super Genius Games. Author: Owen K.C. Stephens The Genius Guide to Mystic Godlings. Copyright 2010, Super Genius Games. Author: Owen K.C. Stephens The Genius Gu",The Genius Guide to the Mystic Godling,14673,charisma; dispel; followers; leadership; oracle; reroll,discovery-indexed; contextual verification required
Demidius,78,Legendary Inquisitors,https://www.d20pfsrd.com/classes/3rd-party-classes/legendary-games/legendary-inquisitors/,classes,Third-party,Legendary Games,Legendary Classes: Defenders of the Faith,8648,artifact; caster level check; charisma; counterspell; fortune; luck bonus; oracle,discovery-indexed; contextual verification required
Demidius,77,Archmage,https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/mythic/mythic-heroes/mythic-paths-paizo-inc/archmage/,alternative-rule-systems,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Mythic Adventures,6656,artifact; caster level check; charisma; counterspell; dispel,discovery-indexed; contextual verification required
Demidius,77,Cleric/Oracle Spells (3pp),https://www.d20pfsrd.com/magic/spells-by-class-3rd-party/cleric-oracle-spells-3pp/,magic,Third-party,,,4343,caster level check; counterspell; dispel; followers; fortune; oracle,discovery-indexed; contextual verification required
Demidius,75,Eldritch Mystery (Oracle Mystery),https://www.d20pfsrd.com/classes/base-classes/oracle/mysteries/oracle-mysteries-legendary-games/eldritch-mystery-oracle-mystery/,classes,Third-party,Legendary Games,Legendary Classes: Defenders of the Faith,1473,charisma; dispel; followers; fortune; leadership; oracle,discovery-indexed; contextual verification required
Demidius,74,Mighty Godling,https://www.d20pfsrd.com/classes/3rd-party-classes/rogue-genius-games/mighty-godling/,classes,Third-party,"Rogue Genius Games. Author: Owen K.C. Stephens The Genius Guide to Mystic Godlings. Copyright 2010, Rogue Genius Games. Author: Owen K.C. Stephens The Genius Gu",The Genius Guide to the Godling,14035,charisma; dispel; followers; leadership; oracle; reroll,discovery-indexed; contextual verification required
Demidius,73,Halflings,https://www.d20pfsrd.com/races/core-races/halfling/,races,Unclassified,,,6968,charisma; fortune; luck bonus; oracle; reroll,discovery-indexed; contextual verification required
Demidius,72,Curses,https://www.d20pfsrd.com/gamemastering/afflictions/curses/,gamemastering,Unclassified,,,10797,artifact; caster level check; charisma; dispel; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,72,The Fateshaper,https://www.d20pfsrd.com/classes/3rd-party-classes/orphaned-bookworm-productions/the-fateshaper/,classes,Third-party,"Orphaned Bookworm Productions, LLC, Author: Norman Mitchell Jr","Major Creation: The Fateshaper,",2172,counterspell; dispel; fortune; reroll,discovery-indexed; contextual verification required
Demidius,71,Beguiler,https://www.d20pfsrd.com/classes/3rd-party-classes/orphaned-bookworm-productions/beguiler/,classes,Third-party,"Orphaned Bookworm Productions, LLC, Authors: Connor Bates and Norman Mitchell Jr","Breath of Life: The Beguiler,",5181,caster level check; charisma; counterspell; dispel,discovery-indexed; contextual verification required
Demidius,71,Dual-Cursed Oracle,https://www.d20pfsrd.com/classes/base-classes/oracle/archetypes/paizo-oracle-archetypes/dual-cursed-oracle/,classes,Paizo,Paizo Inc.,Pathfinder Roleplaying Game: Ultimate Magic,321,fortune; oracle; reroll,discovery-indexed; contextual verification required
Demidius,71,Words of Power,https://www.d20pfsrd.com/magic/variant-magic-rules/words-of-power/,magic,Paizo,Paizo Inc.,Pathfinder Roleplaying Game: Ultimate Magic,4437,charisma; counterspell; dispel; oracle,discovery-indexed; contextual verification required
Demidius,70,Alchemical Creations,https://www.d20pfsrd.com/equipment/goods-and-services/herbs-oils-other-substances/,equipment,Unclassified,,,23356,caster level check; charisma; counterspell; dispel; reroll,discovery-indexed; contextual verification required
Demidius,70,Arcane School Powers,https://www.d20pfsrd.com/classes/3rd-party-classes/samurai-sheepdog/s-class-characters/s-class-wizard/arcane-school-powers/,classes,Third-party,,,5673,caster level check; charisma; counterspell; dispel; fortune; luck bonus,discovery-indexed; contextual verification required
Demidius,70,Cultist,https://www.d20pfsrd.com/classes/3rd-party-classes/necromancers-of-the-northwest/cultist/,classes,Third-party,"Necromancers of the Northwest, LLC",Esoteric Orders: The Cultist,5313,artifact; caster level check; charisma; dispel; followers; fortune; leadership,discovery-indexed; contextual verification required
Demidius,70,Marshal,https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/mythic/mythic-heroes/mythic-paths-paizo-inc/marshal/,alternative-rule-systems,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Mythic Adventures,6520,charisma; dispel; leadership; reroll,discovery-indexed; contextual verification required
Demidius,70,Scion of Discordia,https://www.d20pfsrd.com/alternative-rule-systems/3rd-party-rules-systems/strange-magic/classes/scion-of-discordia/,alternative-rule-systems,Third-party,,,10451,caster level check; charisma; counterspell; dispel,discovery-indexed; contextual verification required
Demidius,70,War Master,https://www.d20pfsrd.com/classes/3rd-party-classes/rogue-genius-games/war-master/,classes,Third-party,"Rogue Genius Games. Authors: Owen K.C. Stephens and Stan! The Genius Guide to: Expanded Favored Class Options. Copyright 2011, Rogue Genius Games. Author: Micha",Adventurer’s Handbook: Genius Guide Volume 1,6367,charisma; followers; fortune; leadership; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,69,Bard,https://www.d20pfsrd.com/magic/spell-lists-and-domains/spell-lists-bard/,magic,Unclassified,,,11128,caster level check; charisma; dispel; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,69,Dances List,https://www.d20pfsrd.com/alternative-rule-systems/3rd-party-rules-systems/strange-magic/classes/the-primordial-dancer/dances-list/,alternative-rule-systems,Third-party,,,10906,caster level check; charisma; dispel; luck bonus; oracle,discovery-indexed; contextual verification required
Demidius,68,Artistry Oracle Mystery,https://www.d20pfsrd.com/classes/base-classes/oracle/mysteries/oracle-mysteries-orphaned-bookworm-productions/artistry-oracle-mystery/,classes,Unclassified,"Orphaned Bookworm Productions, LLC, Author: Connor Bates","Good Hope - Crushing Despair,",768,charisma; dispel; oracle,discovery-indexed; contextual verification required
Demidius,68,Magister,https://www.d20pfsrd.com/classes/3rd-party-classes/rogue-genius-games/magister/,classes,Third-party,"Super Genius Games. Author: Owen K.C. Stephens Genius Guide to the Magister. Copyright 2011, Super Genius Games, LLC. Author: Owen K.C. Stephens The Genius Guid",The Genius Guide to the Death Mage,5820,charisma; counterspell; dispel; oracle,discovery-indexed; contextual verification required
Demidius,68,Metamagic Feats,https://www.d20pfsrd.com/feats/metamagic-feats/,feats,Unclassified,,,3896,caster level check; charisma; counterspell; dispel,discovery-indexed; contextual verification required
Demidius,68,Spell-Points Magic System,https://www.d20pfsrd.com/magic/variant-magic-rules/spell-points-magic-system/,magic,Unclassified,Rogue Genius Games,Houserule Handbooks: Spellpoints Compilation,20484,charisma; counterspell; dispel; oracle,discovery-indexed; contextual verification required
Demidius,67,Covenants – Purple Duck Games,https://www.d20pfsrd.com/classes/3rd-party-classes/purple-duck-games/the-medium/covenants-purple-duck-games/,classes,Third-party,Purple Duck Games,"Legendary Classes: Covenant Magic,",13752,caster level check; charisma; dispel; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,67,S-Class Skald,https://www.d20pfsrd.com/classes/3rd-party-classes/samurai-sheepdog/s-class-characters/s-class-skald/,classes,Third-party,Samurai Sheepdog. Author: Kevin Glusing,S-Class Characters: The Skald,7260,charisma; dispel; fortune; leadership; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,67,Soulsown Talents,https://www.d20pfsrd.com/alternative-rule-systems/3rd-party-rules-systems/strange-magic/classes/the-reaper/soulsown-talents/,alternative-rule-systems,Third-party,,,15721,charisma; counterspell; dispel; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,66,Hierophant,https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/mythic/mythic-heroes/mythic-paths-paizo-inc/hierophant/,alternative-rule-systems,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Mythic Adventures,6723,caster level check; charisma; counterspell; dispel; followers; oracle,discovery-indexed; contextual verification required
Demidius,66,Words (Speaker Class Feature),https://www.d20pfsrd.com/classes/3rd-party-classes/michael-mars/speaker/words-speaker-class-feature/,classes,Third-party,,,9563,caster level check; charisma; dispel; reroll,discovery-indexed; contextual verification required
Demidius,65,All General Feats,https://www.d20pfsrd.com/feats/general-feats/all-general-feats/,feats,Unclassified,,,1860,counterspell; dispel; fortune; leadership,discovery-indexed; contextual verification required
Demidius,65,Arcana (Oracle Mystery),https://www.d20pfsrd.com/classes/base-classes/oracle/mysteries/oracle-mysteries-rite-publishing/arcana-oracle-mystery/,classes,Unclassified,,,757,charisma; counterspell; dispel; oracle,discovery-indexed; contextual verification required
Demidius,65,Dúlra Spells (3pp),https://www.d20pfsrd.com/magic/spells-by-class-3rd-party/dulra-spells-3pp/,magic,Third-party,,,6024,dispel; fortune; oracle; reroll,discovery-indexed; contextual verification required
Demidius,65,Magic Items,https://www.d20pfsrd.com/magic/variant-magic-rules/spheres-of-power/magic-items/,magic,Unclassified,,,13068,artifact; caster level check; charisma; counterspell; dispel; fortune,discovery-indexed; contextual verification required
Demidius,65,The Priest,https://www.d20pfsrd.com/classes/3rd-party-classes/bloodstone-press/the-priest/,classes,Third-party,Bloodstone Press,"The Priest,",5043,charisma; followers; fortune; leadership; oracle,discovery-indexed; contextual verification required
Demidius,64,Advanced Magic,https://www.d20pfsrd.com/magic/variant-magic-rules/spheres-of-power/advanced-magic/,magic,Unclassified,"Drop Dead Studios LLC, Author Adam Meyers",Spheres of Power,18250,artifact; charisma; dispel; leadership; reroll,discovery-indexed; contextual verification required
Demidius,64,Combat Feats,https://www.d20pfsrd.com/feats/combat-feats/,feats,Unclassified,,,26499,charisma; dispel; followers; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,64,Universal Monster Rules,https://www.d20pfsrd.com/bestiary/rules-for-monsters/universal-monster-rules/,bestiary,Unclassified,,,17485,artifact; caster level check; charisma; counterspell; dispel; profession (sailor),discovery-indexed; contextual verification required
Demidius,63,Humans,https://www.d20pfsrd.com/races/core-races/human/,races,Unclassified,,,5695,caster level check; charisma; leadership; oracle; profession (sailor),discovery-indexed; contextual verification required
Demidius,63,Magic Item Creation,https://www.d20pfsrd.com/magic-items/magic-item-creation/,magic-items,Paizo,Paizo Inc.,Pathfinder RPG Core Rulebook,15444,dispel; luck bonus; oracle; reroll,discovery-indexed; contextual verification required
Demidius,63,Rogue Genius Games,https://www.d20pfsrd.com/feats/3rd-party-feats/rogue-genius-games/,feats,Third-party,,,4584,charisma; counterspell; dispel; leadership; reroll,discovery-indexed; contextual verification required
Demidius,63,Rooms and Teams,https://www.d20pfsrd.com/gamemastering/other-rules/downtime/rooms-and-teams/,gamemastering,Paizo,Paizo Inc.,Pathfinder Roleplaying Game: Ultimate Campaign,13819,artifact; charisma; followers; leadership; oracle; profession (sailor),discovery-indexed; contextual verification required
Demidius,62,Arcane Ace,https://www.d20pfsrd.com/classes/3rd-party-classes/orphaned-bookworm-productions/the-dealer/dealer-archetypes/arcane-ace/,classes,Third-party,"Orphaned Bookworm Productions, LLC, Author: Connor Bates","Polymorph: The Dealer,",7798,charisma; counterspell; dispel; fortune; luck bonus,discovery-indexed; contextual verification required
Demidius,62,Cartomancer Decks,https://www.d20pfsrd.com/classes/3rd-party-classes/legendary-games/cartomancer/cartomancer-games/cartomancer-decks/,classes,Third-party,,,18288,caster level check; charisma; counterspell; dispel,discovery-indexed; contextual verification required
Demidius,62,Occult Rituals,https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/occult-adventures/occult-rules/occult-rituals/,alternative-rule-systems,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Occult Adventures,24364,artifact; caster level check; charisma; dispel; fortune; leadership; reroll,discovery-indexed; contextual verification required
Demidius,61,Background Generator,https://www.d20pfsrd.com/basics-ability-scores/more-character-options/character-backgrounds/background-generator/,basics-ability-scores,Paizo,Paizo Inc.,Pathfinder Roleplaying Game: Ultimate Campaign,24237,artifact; dispel; fortune; oracle; reroll,discovery-indexed; contextual verification required
Demidius,61,Mythic Heroes,https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/mythic/mythic-heroes/,alternative-rule-systems,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Mythic Adventures,5568,artifact; charisma; dispel; leadership; reroll,discovery-indexed; contextual verification required
Demidius,60,Counterspell (Su),https://www.d20pfsrd.com/classes/hybrid-classes/arcanist/arcane-exploits/counterspell/,classes,Paizo,Paizo Inc.,Pathfinder Roleplaying Game: Advanced Class Guide,143,counterspell; dispel,discovery-indexed; contextual verification required
Demidius,60,Feats,https://www.d20pfsrd.com/magic/variant-magic-rules/spheres-of-power/feats/,magic,Unclassified,,,3730,artifact; counterspell; dispel,discovery-indexed; contextual verification required
Demidius,60,Half-orcs,https://www.d20pfsrd.com/races/core-races/half-orc/,races,Unclassified,,,5583,charisma; leadership; luck bonus; oracle; profession (sailor); reroll,discovery-indexed; contextual verification required
Demidius,60,Racial Feats,https://www.d20pfsrd.com/feats/racial-feats/,feats,Unclassified,,,6584,caster level check; charisma; dispel; fortune; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,60,Special Materials (Third-Party),https://www.d20pfsrd.com/equipment/special-materials-third-party/,equipment,Unclassified,,,30306,artifact; caster level check; charisma; dispel; fortune,discovery-indexed; contextual verification required
Demidius,60,Wondrous Items,https://www.d20pfsrd.com/magic-items/wondrous-items/,magic-items,Unclassified,,,10714,charisma; counterspell; fortune; leadership,discovery-indexed; contextual verification required
Demidius,59,Cleric/Oracle Word List,https://www.d20pfsrd.com/magic/variant-magic-rules/words-of-power/words-by-class/cleric-oracle-word-list/,magic,Paizo,Paizo Inc.,Pathfinder Roleplaying Game: Ultimate Magic,467,dispel; oracle,discovery-indexed; contextual verification required
Demidius,59,Machinesmith,https://www.d20pfsrd.com/classes/3rd-party-classes/louis-porter-jr-design/machinesmith/,classes,Third-party,"Louis Porter Jr. Design, Inc",Classes of NeoExodus: Machinesmith,9863,caster level check; dispel; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,59,Mythic Magic,https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/mythic/mythic-magic/,alternative-rule-systems,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Mythic Adventures,3509,artifact; caster level check; counterspell; dispel; oracle,discovery-indexed; contextual verification required
Demidius,59,Natural Twenties #3: Rogue Support Caster,https://www.d20pfsrd.com/extras/community-creations/cartmanbeck-s-lab/fun-character-builds-natural-twenties/natural-twenties-3-rogue-support-caster/,extras,Community,,,3127,charisma; dispel; fortune; oracle,discovery-indexed; contextual verification required
Demidius,59,Psionic Weapons,https://www.d20pfsrd.com/alternative-rule-systems/3rd-party-rules-systems/psionics-unleashed/equipment/psionic-items/psionic-weapons/,alternative-rule-systems,Third-party,Dreamscarred Press,Psionics Unleashed,3894,dispel; luck bonus; reroll,discovery-indexed; contextual verification required
Demidius,58,Oracle,https://www.d20pfsrd.com/classes/base-classes/oracle/,classes,Paizo,Paizo Inc.,Advanced Player’s Guide,4120,caster level check; charisma; dispel; oracle,discovery-indexed; contextual verification required
Demidius,58,Oracle,https://www.d20pfsrd.com/extras/community-creations/black-flame-studios-lab/reignited/classes/oracle/,extras,Community,,,2192,caster level check; charisma; dispel; oracle,discovery-indexed; contextual verification required
Demidius,58,The Planes,https://www.d20pfsrd.com/gamemastering/environment/the-planes/,gamemastering,Paizo,Paizo Inc.,Pathfinder RPG GameMastery Guide,56912,artifact; caster level check; charisma; dispel; followers; leadership,discovery-indexed; contextual verification required
Demidius,58,Unique Devourer Oracle 9,https://www.d20pfsrd.com/bestiary/unique-monsters/cr-15/unique-devourer-oracle-9/,bestiary,Unclassified,,,840,caster level check; charisma; dispel; followers; oracle,discovery-indexed; contextual verification required
Demidius,57,Creature Types & Subtypes,https://www.d20pfsrd.com/bestiary/rules-for-monsters/creature-types/,bestiary,Unclassified,,,15727,caster level check; charisma; dispel; followers; fortune,discovery-indexed; contextual verification required
Demidius,57,Duels,https://www.d20pfsrd.com/gamemastering/other-rules/duels/,gamemastering,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Ultimate Combat,2446,caster level check; counterspell; dispel; oracle,discovery-indexed; contextual verification required
Demidius,57,Legendary Oracles,https://www.d20pfsrd.com/classes/3rd-party-classes/legendary-games/legendary-oracles/,classes,Third-party,Legendary Games,Legendary Classes: Defenders of the Faith,3317,charisma; oracle; reroll,discovery-indexed; contextual verification required
Demidius,57,Runesmith,https://www.d20pfsrd.com/alternative-rule-systems/3rd-party-rules-systems/strange-magic/classes/runesmith/,alternative-rule-systems,Third-party,,,2986,counterspell; dispel; luck bonus,discovery-indexed; contextual verification required
Demidius,57,Warlock Spells,https://www.d20pfsrd.com/magic/spells-by-class-3rd-party/warlock-spells/,magic,Third-party,Optimal Shenanigans Gaming,Echoes of the Storm: Player’s Guide,9905,charisma; counterspell; dispel; fortune; reroll,discovery-indexed; contextual verification required
Demidius,57,Witchcraft (Oracle Mystery),https://www.d20pfsrd.com/classes/base-classes/oracle/mysteries/oracle-mysteries-bloodstone-press/witchcraft-oracle-mystery/,classes,Unclassified,Bloodstone Press,"Amazons vs Valkyries: Cult of Hecate,",989,charisma; dispel; fortune; oracle,discovery-indexed; contextual verification required
Demidius,56,3rd Party Feats,https://www.d20pfsrd.com/feats/3rd-party-feats/,feats,Third-party,,,5324,charisma; counterspell; dispel; followers; leadership,discovery-indexed; contextual verification required
Demidius,56,Codex of Heart And Mind,https://www.d20pfsrd.com/alternative-rule-systems/3rd-party-rules-systems/strange-magic/codex-of-heart-and-mind/,alternative-rule-systems,Third-party,,,15333,caster level check; charisma; dispel,discovery-indexed; contextual verification required
Demidius,56,Hope Oracle Mystery,https://www.d20pfsrd.com/classes/base-classes/oracle/mysteries/oracle-mysteries-orphaned-bookworm-productions/hope-oracle-mystery/,classes,Unclassified,"Orphaned Bookworm Productions, LLC, Author: Connor Bates","Good Hope - Crushing Despair,",1006,charisma; dispel; oracle,discovery-indexed; contextual verification required
Demidius,56,Legendary Samurai,https://www.d20pfsrd.com/classes/alternate-classes/3rd-party-alternate-classes/3rd-party-alternate-classes-legendary-games/legendary-samurai/,classes,Third-party,Legendary Games,Legendary Samurai,8682,caster level check; charisma; dispel; oracle; reroll,discovery-indexed; contextual verification required
Party and crews,92,Creating New Races,https://www.d20pfsrd.com/gamemastering/other-rules/creating-new-races/,gamemastering,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,20037,alchemist; bard; bluff; goblin; grippli; healing; oread; sorcerer; tengu; undine; weather,discovery-indexed; contextual verification required
Party and crews,88,Racial Feats,https://www.d20pfsrd.com/feats/racial-feats/,feats,Unclassified,,,6584,bard; bluff; dragon disciple; goblin; grippli; healing; oread; tengu; undine,discovery-indexed; contextual verification required
Party and crews,80,NPCs,https://www.d20pfsrd.com/bestiary/npc-s/,bestiary,Paizo,Paizo Inc.,Pathfinder RPG GameMastery Guide,8863,alchemist; bard; dragon disciple; goblin; healing; paladin; sorcerer; spy; tengu,discovery-indexed; contextual verification required
Party and crews,79,Feats,https://www.d20pfsrd.com/feats/,feats,Unclassified,,,8134,alchemist; bard; bluff; goblin; grippli; healing; oread; spy; tengu; undine; weather,discovery-indexed; contextual verification required
Party and crews,74,"Locks, Keys, Tools & Kits",https://www.d20pfsrd.com/equipment/goods-and-services/tools-kits/,equipment-,Unclassified,,,16255,alchemist; bard; bluff; goblin; paladin; sorcerer; spy; tengu; undine; weather,discovery-indexed; contextual verification required
Party and crews,71,General Feats,https://www.d20pfsrd.com/feats/general-feats/,feats,Unclassified,,,23581,alchemist; bard; bluff; goblin; healing; oread; paladin; sorcerer; spy; tengu; undine; weather,discovery-indexed; contextual verification required
Party and crews,71,Simple Monster Creation,https://www.d20pfsrd.com/gamemastering/other-rules/unchained-rules/simple-monster-creation/,gamemastering,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Pathfinder Unchained,41614,alchemist; bard; bluff; goblin; healing; paladin; sorcerer; spy; tengu; weather,discovery-indexed; contextual verification required
Party and crews,64,Featured Races,https://www.d20pfsrd.com/races/other-races/featured-races/,races,Unclassified,,,1060,alchemist; goblin; healing; oread; sorcerer; tengu; undine,discovery-indexed; contextual verification required
Party and crews,62,Background Generator,https://www.d20pfsrd.com/basics-ability-scores/more-character-options/character-backgrounds/background-generator/,basics-ability-scores,Paizo,Paizo Inc.,Pathfinder Roleplaying Game: Ultimate Campaign,24237,alchemist; bard; goblin; grippli; healing; oread; paladin; sorcerer; spy; tengu; undine; weather,discovery-indexed; contextual verification required
Party and crews,62,Intrigue,https://www.d20pfsrd.com/gamemastering/other-rules/intrigue/,gamemastering,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Ultimate Intrigue,52723,alchemist; bard; bluff; goblin; healing; paladin; sorcerer; spy; weather,discovery-indexed; contextual verification required
Party and crews,60,Traits,https://www.d20pfsrd.com/traits/,traits,Unclassified,,,2870,alchemist; bard; goblin; healing; oread; paladin; sorcerer; spy; undine; weather,discovery-indexed; contextual verification required
Party and crews,56,Critical Hits Alternative System,https://www.d20pfsrd.com/alternative-rule-systems/3rd-party-rules-systems/critical-hits-alternative-system/,alternative-rule-systems,Third-party,DragonWing Games,"Torn Asunder: Critical Hits PFRPG Edition,",67496,alchemist; bard; bluff; goblin; healing; paladin; sorcerer; spy; weather,discovery-indexed; contextual verification required
Party and crews,56,"Elemental Brethren (Ifrit, Oread, Suli, Sylph, or Undine racial archetype)",https://www.d20pfsrd.com/alternative-rule-systems/paizo-rules-systems/occult-adventures/occult-classes/kineticist/archetypes/legendary-games-kineticist-archetypes/elemental-brethren-ifrit-oread-suli-sylph-or-undine-racial-archetype/,alternative-rule-systems,Paizo,Paizo Inc.,Ultimate Kineticist Compendium,832,oread; undine,discovery-indexed; contextual verification required
Party and crews,56,Elemental Jaunt (Ifrit/Oread/Sylph/Undine),https://www.d20pfsrd.com/feats/racial-feats/elemental-jaunt-ifrit-oread-sylph-undine/,feats,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,110,oread; undine,discovery-indexed; contextual verification required
Party and crews,56,Kobold Press Spell List,https://www.d20pfsrd.com/magic/3rd-party-spells/kobold-press-open-design/kobold-press-spell-list/,magic,Third-party,,,25054,alchemist; bard; bluff; healing; paladin; sorcerer; spy,discovery-indexed; contextual verification required
Party and crews,56,Kobold Press/Open Design,https://www.d20pfsrd.com/magic/3rd-party-spells/kobold-press-open-design/,magic,Third-party,,,25930,alchemist; bard; bluff; healing; paladin; sorcerer; spy,discovery-indexed; contextual verification required
Party and crews,56,Mass Combat,https://www.d20pfsrd.com/gamemastering/other-rules/mass-combat/,gamemastering,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Ultimate Campaign,12208,alchemist; bard; goblin; healing; paladin; spy; tengu; weather,discovery-indexed; contextual verification required
Party and crews,56,Oread (8 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-oread/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,2695,alchemist; bard; healing; oread; paladin; sorcerer,discovery-indexed; contextual verification required
Party and crews,56,Races,https://www.d20pfsrd.com/extras/community-creations/black-flame-studios-lab/reignited/races/,extras,Community,,,1538,bluff; goblin; oread; tengu; undine,discovery-indexed; contextual verification required
Party and crews,55,Sorcerer/Wizard,https://www.d20pfsrd.com/magic/spell-lists-and-domains/spell-lists-sorcerer-and-wizard/,magic,Unclassified,,,23620,bluff; healing; paladin; sorcerer; spy; tengu; undine; weather,discovery-indexed; contextual verification required
Party and crews,54,Changelings,https://www.d20pfsrd.com/races/other-races/uncommon-races/arg-changeling/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,3265,alchemist; bard; bluff; goblin; grippli; healing; oread; paladin; sorcerer; tengu; undine,discovery-indexed; contextual verification required
Party and crews,54,Crysalin,https://www.d20pfsrd.com/extras/community-creations/races__trashed/crysalin/,extras,Community,,,2826,alchemist; bard; healing; oread; paladin; sorcerer; undine; weather,discovery-indexed; contextual verification required
Party and crews,54,Home,https://www.d20pfsrd.com/,home,Unclassified,,,716,alchemist; bard; bluff; dragon disciple; goblin; grippli; oread; paladin; sorcerer; spy; tengu; undine; weather,discovery-indexed; contextual verification required
Party and crews,54,Races,https://www.d20pfsrd.com/races/,races,Unclassified,,,1927,bluff; goblin; grippli; oread; paladin; tengu; undine,discovery-indexed; contextual verification required
Party and crews,53,Tengu (13 RP),https://www.d20pfsrd.com/races/other-races/featured-races/arg-tengu/,races,Paizo,Paizo Inc.,Pathfinder Roleplaying Game Advanced Race Guide,2650,alchemist; bard; bluff; paladin; sorcerer; tengu; weather,discovery-indexed; contextual verification required
